1	74
1	102
1	36
1	104
1	31
1	91
1	89
1	62
1	73
1	33
1	72
1	68
1	116
1	103
1	55
1	112
1	23
1	48
1	88
1	58
1	109
1	105
1	107
1	12
1	99
1	60
1	66
1	3
1	40
1	106
1	70
1	19
2	67
2	91
2	44
2	42
2	16
2	112
2	121
2	62
2	39
2	18
2	90
2	60
2	84
2	93
2	119
2	29
2	100
2	37
2	106
2	102
2	118
2	85
2	116
2	1
2	19
2	113
2	120
2	15
2	56
2	4
2	69
2	38
2	34
2	49
2	70
2	103
2	108
2	6
2	3
2	17
2	74
2	31
2	14
2	104
2	126
2	50
2	117
2	43
2	51
2	55
2	77
2	89
2	47
2	101
2	114
2	64
2	105
2	124
2	57
2	111
2	80
2	40
2	76
3	91
3	82
3	96
3	60
3	28
3	122
3	113
3	109
3	101
3	45
3	37
3	7
3	125
3	55
3	53
3	8
3	22
3	59
3	102
3	34
3	47
3	19
3	58
3	74
3	75
3	27
3	25
3	51
3	108
4	37
4	34
4	28
4	72
4	91
4	17
4	66
4	107
4	98
4	16
4	93
4	6
4	19
4	105
4	25
4	100
4	124
4	122
4	53
4	49
4	45
4	54
4	44
4	102
4	39
4	96
4	74
4	79
4	7
4	110
4	35
4	41
4	63
4	48
4	67
4	14
4	70
4	2
4	3
4	59
4	55
4	8
4	24
4	68
4	22
4	60
4	103
4	33
4	9
4	109
4	88
4	27
4	116
4	104
4	108
4	123
4	12
4	5
4	114
4	101
4	26
4	20
4	89
4	81
4	117
4	76
4	77
4	47
4	115
4	32
4	13
4	51
5	34
5	37
5	17
5	36
5	60
5	102
5	46
5	91
5	38
5	93
5	90
5	124
5	61
5	39
5	84
5	97
5	122
5	67
5	95
5	62
5	51
5	4
5	74
5	57
5	104
5	119
5	33
5	41
5	123
5	16
5	55
5	125
5	8
5	63
5	31
5	80
5	107
5	115
5	59
5	79
5	85
5	10
5	19
5	56
5	11
5	83
5	65
5	52
5	23
5	35
5	47
5	75
5	121
5	13
5	49
5	106
5	12
5	118
5	112
5	3
5	108
5	28
5	103
5	43
5	53
5	26
5	20
5	15
5	40
5	73
5	29
5	66
5	116
5	48
5	114
5	92
5	24
5	70
5	21
5	18
5	25
5	111
6	71
6	60
6	97
6	125
6	46
6	74
6	70
6	42
6	51
6	85
6	62
6	39
6	102
6	61
6	73
6	91
6	83
6	24
6	56
6	52
6	104
6	31
6	103
6	47
6	2
6	23
6	36
6	37
6	105
6	126
6	115
6	55
6	57
6	90
6	121
6	38
6	93
6	30
6	29
6	117
6	11
6	89
6	116
6	119
6	12
7	125
7	18
7	78
7	2
7	83
7	91
7	75
7	24
7	51
7	55
7	74
7	95
7	46
7	102
7	60
7	104
7	31
7	89
7	30
7	62
7	93
7	15
7	56
7	110
7	118
7	4
7	44
7	94
7	37
7	50
7	34
7	49
7	17
7	39
7	84
7	19
7	96
7	115
7	100
7	52
7	120
7	106
7	58
7	111
7	47
7	70
7	41
7	14
7	67
7	71
7	107
7	40
7	87
7	90
7	69
7	85
7	103
7	38
7	45
7	33
7	28
7	16
7	77
7	119
7	123
7	27
7	121
7	61
7	116
7	113
7	21
7	92
7	29
7	1
7	10
7	97
7	57
7	63
7	11
7	65
7	105
7	114
7	3
7	73
7	12
7	112
7	8
7	22
7	5
7	98
7	36
7	48
7	72
7	23
7	32
7	54
8	102
8	60
8	56
8	37
8	57
8	120
8	51
8	66
8	85
8	4
8	91
8	11
8	12
8	46
8	123
8	104
8	3
